ticker,fy,filed,ni,equity,cfo,assets,assets_cur,liab_cur,ltd,revenue,gross,shares
INTC,2025,2026-01-23,1689000000.0,99270000000.0,11471000000.0,196485000000.0,47324000000.0,35666000000.0,46282000000.0,54228000000.0,21711000000.0,4212000000.0
IONQ,2022,2023-03-30,-106186000.0,53703000.0,-26537000.0,642028000.0,529617000.0,9691000.0,,1235000000.0,,137609620.0
IONQ,2023,2024-02-28,-48511000.0,591230000.0,-44698000.0,597992000.0,371628000.0,20160000.0,,,,197727642.0
IONQ,2024,2025-02-26,-48511000.0,591230000.0,-44698000.0,553580000.0,389989000.0,37164000.0,,,,197727642.0
IONQ,2025,2026-02-25,-157771000.0,383862000.0,-78811000.0,508388000.0,378802000.0,36085000.0,,,,202576492.0
IOT,2023,2023-03-21,-210208000.0,-340962000.0,-171769000.0,1567929000.0,1100167000.0,338279000.0,,249905000.0,174512000.0,239281696.0
IOT,2024,2024-03-26,-355024000.0,-532803000.0,-171481000.0,1617008000.0,957535000.0,442158000.0,,428345000.0,303861000.0,277543471.0
IOT,2025,2025-03-25,-247422000.0,988947000.0,-103021000.0,1734845000.0,886958000.0,591816000.0,,652545000.0,469889000.0,514279230.0
IOT,2026,2026-03-16,-286726000.0,938019000.0,-11815000.0,2024302000.0,1212274000.0,761346000.0,,937385000.0,690353000.0,534878501.0
IREN,2025,2025-08-28,-171827000.0,437405000.0,5729000.0,1152819000.0,452385000.0,51072000.0,,75509000.0,,54775771.0
JBLU,2011,2012-02-28,61000000.0,1654000000.0,486000000.0,6593000000.0,1360000000.0,1093000000.0,2904000000.0,,,332063000.0
JBLU,2012,2013-02-21,97000000.0,1757000000.0,523000000.0,7071000000.0,1628000000.0,1412000000.0,2927000000.0,,,346580000.0
JBLU,2013,2014-02-19,86000000.0,1888000000.0,614000000.0,7070000000.0,1100000000.0,1608000000.0,2738000000.0,,,346467000.0
JBLU,2014,2015-02-12,128000000.0,2134000000.0,698000000.0,7350000000.0,1056000000.0,1874000000.0,2480000000.0,,,344100000.0
JBLU,2015,2016-02-17,168000000.0,2529000000.0,758000000.0,7839000000.0,1200000000.0,1936000000.0,2063000000.0,,,343500000.0
JBLU,2016,2017-02-17,401000000.0,3210000000.0,912000000.0,8644000000.0,1373000000.0,2275000000.0,1688000000.0,,,343300000.0
JBLU,2017,2018-02-16,677000000.0,4013000000.0,1598000000.0,9323000000.0,1403000000.0,2214000000.0,1244000000.0,,,344800000.0
JBLU,2018,2019-02-21,727000000.0,4732000000.0,1632000000.0,9781000000.0,1206000000.0,2146000000.0,1075000000.0,6584000000.0,,342200000.0
JBLU,2019,2020-02-18,1140000000.0,4685000000.0,1379000000.0,10959000000.0,1388000000.0,2525000000.0,1563000000.0,7012000000.0,,330400000.0
JBLU,2020,2021-03-02,189000000.0,4799000000.0,1200000000.0,11918000000.0,1786000000.0,2663000000.0,2245000000.0,7658000000.0,,314500000.0
JBLU,2021,2022-02-22,569000000.0,3951000000.0,1449000000.0,13406000000.0,3345000000.0,2674000000.0,,8094000000.0,,298400000.0
JBLU,2022,2023-02-27,-1354000000.0,4799000000.0,-683000000.0,13642000000.0,3245000000.0,3417000000.0,,2957000000.0,,277500000.0
JBLU,2023,2024-02-12,-182000000.0,3951000000.0,1642000000.0,13045000000.0,1916000000.0,3748000000.0,,6037000000.0,,318000000.0
JBLU,2024,2025-02-14,-362000000.0,3849000000.0,379000000.0,13853000000.0,2160000000.0,3628000000.0,,9158000000.0,,323600000.0
JBLU,2025,2026-02-12,-310000000.0,3563000000.0,400000000.0,16841000000.0,4258000000.0,3881000000.0,,9615000000.0,,332900000.0
JNJ,2012,2013-02-22,13334000000.0,50588000000.0,16385000000.0,102908000000.0,54316000000.0,22811000000.0,12969000000.0,,42795000000.0,2788800000.0
JNJ,2013,2014-02-21,9672000000.0,56579000000.0,14298000000.0,113644000000.0,46116000000.0,24262000000.0,11489000000.0,,44670000000.0,2775300000.0
JNJ,2014,2015-02-24,10853000000.0,57080000000.0,15396000000.0,121347000000.0,56407000000.0,25675000000.0,13328000000.0,,45566000000.0,2812600000.0
JNJ,2015,2016-02-24,13831000000.0,64826000000.0,17414000000.0,130358000000.0,55744000000.0,25031000000.0,15122000000.0,,48970000000.0,2877000000.0
JNJ,2016,2017-02-27,16323000000.0,74053000000.0,18710000000.0,133411000000.0,60210000000.0,27747000000.0,12857000000.0,,51585000000.0,2863900000.0
JNJ,2017,2018-02-21,15409000000.0,69752000000.0,19569000000.0,141208000000.0,65032000000.0,26287000000.0,22442000000.0,,48538000000.0,2812900000.0
JNJ,2018,2019-02-20,16540000000.0,71150000000.0,18767000000.0,157303000000.0,43088000000.0,30537000000.0,30675000000.0,71890000000.0,50101000000.0,2788900000.0
JNJ,2019,2020-02-18,1300000000.0,70418000000.0,21056000000.0,152954000000.0,46033000000.0,31230000000.0,27684000000.0,76450000000.0,51011000000.0,2745300000.0
JNJ,2020,2021-02-22,15297000000.0,60160000000.0,22201000000.0,157728000000.0,45274000000.0,35964000000.0,26494000000.0,81581000000.0,54490000000.0,2728700000.0
JNJ,2021,2022-02-17,15119000000.0,59752000000.0,23416000000.0,174894000000.0,51237000000.0,42493000000.0,32635000000.0,82059000000.0,54503000000.0,2684300000.0
JNJ,2022,2023-02-16,14714000000.0,59471000000.0,23536000000.0,182018000000.0,60979000000.0,45226000000.0,29985000000.0,82584000000.0,54157000000.0,2670700000.0
JNJ,2023,2024-02-16,20878000000.0,63278000000.0,23410000000.0,187378000000.0,55294000000.0,55802000000.0,26886000000.0,78740000000.0,55338000000.0,2674000000.0
JNJ,2024,2025-02-13,17941000000.0,74023000000.0,21194000000.0,167558000000.0,53495000000.0,46282000000.0,25881000000.0,79990000000.0,55394000000.0,2663900000.0
JNJ,2025,2026-02-11,35153000000.0,76804000000.0,22791000000.0,180104000000.0,55893000000.0,50321000000.0,30651000000.0,85159000000.0,58606000000.0,2560400000.0
JPM,2009,2010-02-24,15365000000.0,166884000000.0,-110560000000.0,2175052000000.0,,,270683000000.0,71372000000.0,,3445000000.0
JPM,2010,2011-02-28,5605000000.0,160845000000.0,23930000000.0,2119673000000.0,,,266318000000.0,67252000000.0,,3521800000.0
JPM,2011,2012-02-29,11728000000.0,160845000000.0,122797000000.0,2119673000000.0,,,270653000000.0,100434000000.0,,3879700000.0
JPM,2012,2013-02-28,17370000000.0,183573000000.0,-3752000000.0,2117605000000.0,,,256775000000.0,102694000000.0,,3976900000.0
JPM,2013,2014-02-20,18976000000.0,204069000000.0,95932000000.0,2265792000000.0,,,249024000000.0,97234000000.0,,3920300000.0
JPM,2014,2015-02-24,21284000000.0,211178000000.0,25079000000.0,2359141000000.0,,,,97031000000.0,,3822200000.0
JPM,2015,2016-02-23,17886000000.0,231727000000.0,107953000000.0,2414879000000.0,,,,97367000000.0,,3814900000.0
JPM,2016,2017-02-28,21745000000.0,231727000000.0,36593000000.0,2572274000000.0,,,,95112000000.0,,3797500000.0
JPM,2017,2018-02-27,24442000000.0,247573000000.0,73466000000.0,2351698000000.0,,,,93543000000.0,,3773600000.0
JPM,2018,2019-02-26,24733000000.0,254190000000.0,21884000000.0,2490972000000.0,,,,96569000000.0,,3690000000.0
JPM,2019,2020-02-25,24441000000.0,255693000000.0,-10827000000.0,2533600000000.0,,,,100705000000.0,,3576800000.0
JPM,2020,2021-02-23,32474000000.0,256515000000.0,15614000000.0,2622532000000.0,,,,108783000000.0,,3414000000.0
JPM,2021,2022-02-22,36431000000.0,261330000000.0,4092000000.0,2686477000000.0,,,,115720000000.0,,3230400000.0
JPM,2022,2023-02-21,29131000000.0,279354000000.0,-79910000000.0,3384757000000.0,,,,119951000000.0,,3087400000.0
JPM,2023,2024-02-16,48334000000.0,294127000000.0,78084000000.0,3743567000000.0,,,,121649000000.0,,3026600000.0
JPM,2024,2025-02-14,37676000000.0,292332000000.0,107119000000.0,3665743000000.0,,,,128695000000.0,,2970000000.0
JPM,2025,2026-02-13,49552000000.0,327878000000.0,12974000000.0,3875393000000.0,,,,158104000000.0,,2943100000.0
KLAC,2011,2011-08-05,-523368000.0,2981730000.0,195684000.0,3907056000.0,2835465000.0,771787000.0,,,,170253000.0
KLAC,2012,2012-08-06,212300000.0,2184392000.0,447800000.0,4675521000.0,3676010000.0,878861000.0,,,,173034000.0
KLAC,2013,2013-08-08,794488000.0,2246611000.0,823166000.0,5100308000.0,4164043000.0,862907000.0,,,,170352000.0
KLAC,2014,2014-08-08,756015000.0,2860893000.0,941617000.0,5287357000.0,4351503000.0,861532000.0,,,,170147000.0
KLAC,2015,2015-08-07,543149000.0,3315595000.0,913188000.0,5535846000.0,4586095000.0,895611000.0,745101000.0,,,169260000.0
KLAC,2016,2016-08-05,582755000.0,3482152000.0,778886000.0,4826012000.0,3904576000.0,1001763000.0,3173435000.0,,,168118000.0
KLAC,2017,2017-08-04,366158000.0,3669346000.0,605906000.0,4962432000.0,3868032000.0,1002423000.0,3057936000.0,,,163701000.0
KLAC,2018,2018-08-06,704422000.0,421439000.0,759696000.0,5532173000.0,4392066000.0,1293162000.0,2680474000.0,,,156779000.0
KLAC,2019,2019-08-16,926076000.0,1620511000.0,1079665000.0,5638619000.0,4549000000.0,1214270000.0,2237402000.0,3480014000.0,,157481000.0
KLAC,2020,2020-08-10,802265000.0,2659108000.0,1229120000.0,9008516000.0,4315075000.0,1768486000.0,3173383000.0,4036701000.0,,157378000.0
KLAC,2021,2021-08-06,1175617000.0,2665424000.0,1152632000.0,9279960000.0,4723545000.0,1699786000.0,,4568904000.0,,156949000.0
KLAC,2022,2022-08-05,1216785000.0,3377554000.0,1778850000.0,10271124000.0,5696248000.0,2103227000.0,,5806424000.0,,158005000.0
KLAC,2023,2023-08-04,2078292000.0,1401351000.0,2185026000.0,12597088000.0,7168911000.0,2871083000.0,,6918734000.0,,155437000.0
KLAC,2024,2024-08-05,3321807000.0,2919753000.0,3312702000.0,14072357000.0,8372032000.0,3742842000.0,,9211883000.0,,151555000.0
KLAC,2025,2025-08-08,3387277000.0,3368328000.0,3669805000.0,15433566000.0,10031144000.0,4660774000.0,,10496056000.0,,140235000.0
KLAC,2026,2026-08-06,2761896000.0,4692453000.0,3308575000.0,16067926000.0,10698789000.0,4085795000.0,,9812247000.0,,1361869000.0
KO,2009,2010-02-26,5981000000.0,20472000000.0,7150000000.0,40519000000.0,12176000000.0,12988000000.0,2781000000.0,,18451000000.0,2331000000.0
KO,2010,2011-02-28,5807000000.0,24799000000.0,7571000000.0,48671000000.0,17551000000.0,13721000000.0,5059000000.0,,20570000000.0,2336000000.0
KO,2011,2012-02-23,6824000000.0,24799000000.0,8186000000.0,72921000000.0,21579000000.0,18508000000.0,14041000000.0,,19902000000.0,2329000000.0
KO,2012,2013-02-27,11787000000.0,31003000000.0,9532000000.0,79974000000.0,25497000000.0,24283000000.0,13656000000.0,,22426000000.0,4667000000.0
KO,2013,2014-02-27,8584000000.0,32790000000.0,9474000000.0,86174000000.0,30328000000.0,27821000000.0,14736000000.0,,28327000000.0,4646000000.0
KO,2014,2015-02-25,9019000000.0,33173000000.0,10645000000.0,90055000000.0,31304000000.0,27811000000.0,19154000000.0,,28964000000.0,4584000000.0
KO,2015,2016-02-25,8584000000.0,30320000000.0,10542000000.0,92023000000.0,32986000000.0,32374000000.0,19063000000.0,,28433000000.0,4509000000.0
KO,2016,2017-02-24,7098000000.0,25554000000.0,10615000000.0,89996000000.0,33395000000.0,26929000000.0,28311000000.0,,28109000000.0,4450000000.0
KO,2017,2018-02-23,7351000000.0,23062000000.0,10528000000.0,87270000000.0,34010000000.0,26532000000.0,29684000000.0,,26812000000.0,4405000000.0
KO,2018,2019-02-21,6527000000.0,17072000000.0,8792000000.0,87896000000.0,36545000000.0,27194000000.0,31182000000.0,41863000000.0,25398000000.0,4367000000.0
KO,2019,2020-02-24,1248000000.0,16981000000.0,7041000000.0,83216000000.0,24930000000.0,28782000000.0,25376000000.0,36212000000.0,22491000000.0,4324000000.0
KO,2020,2021-02-25,6434000000.0,18981000000.0,7627000000.0,86381000000.0,20411000000.0,26973000000.0,27516000000.0,34300000000.0,21233000000.0,4299000000.0
KO,2021,2022-02-22,8920000000.0,19299000000.0,10471000000.0,87296000000.0,19240000000.0,14601000000.0,40125000000.0,37266000000.0,22647000000.0,4314000000.0
KO,2022,2023-02-21,7747000000.0,22999000000.0,9844000000.0,94354000000.0,22545000000.0,19950000000.0,38116000000.0,33014000000.0,19581000000.0,4323000000.0
KO,2023,2024-02-20,9771000000.0,24105000000.0,12625000000.0,92763000000.0,22591000000.0,19724000000.0,36377000000.0,38655000000.0,23298000000.0,4340000000.0
KO,2024,2025-02-20,9542000000.0,25941000000.0,11018000000.0,97703000000.0,26732000000.0,23571000000.0,,43004000000.0,25004000000.0,4350000000.0
KO,2025,2026-02-20,10714000000.0,24856000000.0,11599000000.0,100549000000.0,25997000000.0,25249000000.0,,45754000000.0,27234000000.0,4339000000.0
KTOS,2012,2013-03-12,14500000.0,,,1216000000.0,421000000.0,213800000.0,630800000.0,,84300000.0,16900000.0
KTOS,2015,2016-03-11,-37200000.0,,,1131200000.0,373200000.0,226100000.0,614400000.0,844100000.0,204500000.0,56800000.0
KTOS,2016,2017-02-27,-78000000.0,,,1131200000.0,320400000.0,172400000.0,444100000.0,763000000.0,179400000.0,57600000.0
KTOS,2017,2018-02-28,19800000.0,,,903300000.0,373100000.0,196500000.0,431000000.0,657100000.0,161800000.0,58700000.0
KTOS,2018,2019-02-28,-60500000.0,,,948600000.0,471400000.0,188900000.0,293500000.0,,120500000.0,61300000.0
KTOS,2019,2020-02-24,-42700000.0,,,1024000000.0,494700000.0,164700000.0,294200000.0,,157600000.0,89500000.0
KTOS,2020,2021-02-25,-3500000.0,,,1010100000.0,522200000.0,182700000.0,295100000.0,,169700000.0,106100000.0
KTOS,2021,2022-02-22,12500000.0,,,1186000000.0,764800000.0,197600000.0,301000000.0,,190000000.0,109200000.0
KTOS,2022,2023-02-23,79600000.0,,,1562800000.0,758100000.0,221100000.0,296700000.0,,203200000.0,118700000.0
KTOS,2023,2024-02-13,-2000000.0,,,1589500000.0,582600000.0,234200000.0,250200000.0,,225100000.0,128000000.0
KTOS,2024,2025-02-26,-36900000.0,,-25700000.0,1632500000.0,594200000.0,292500000.0,219300000.0,,226000000.0,126700000.0
KTOS,2025,2026-02-23,-8900000.0,1353200000.0,65200000.0,1950900000.0,872100000.0,296700000.0,174600000.0,,268600000.0,130400000.0
LASR,2018,2019-03-15,-14202000.0,32087000.0,5959000.0,110148000.0,84583000.0,28894000.0,15108000.0,101325000.0,23166000.0,2500000.0
LASR,2019,2020-03-09,1837000.0,29691000.0,3411000.0,250130000.0,218621000.0,23587000.0,18000.0,,44274000.0,2735000.0
LASR,2020,2021-02-26,13938000.0,61283000.0,3376000.0,249966000.0,198593000.0,25035000.0,0.0,,66961000.0,29959000.0
LASR,2021,2022-02-28,-12884000.0,217783000.0,-4241000.0,283644000.0,200575000.0,41363000.0,215000.0,,52339000.0,37119000.0
LASR,2022,2023-02-27,-20932000.0,216608000.0,13041000.0,373618000.0,277204000.0,45772000.0,,,59364000.0,38367000.0
LASR,2023,2024-02-26,-29669000.0,219914000.0,-7443000.0,329233000.0,230756000.0,34492000.0,,,77307000.0,42142000.0
LASR,2024,2025-02-28,-54579000.0,302133000.0,-14542000.0,306803000.0,220554000.0,32752000.0,,,50821000.0,44436000.0
LASR,2025,2026-02-27,-41670000.0,270845000.0,10091000.0,270241000.0,194089000.0,34235000.0,,,46113000.0,46078000.0
LHX,2010,2010-08-30,444200000.0,1869100000.0,555500000.0,4465100000.0,1859400000.0,1109700000.0,1177300000.0,,1584800000.0,136200000.0
LHX,2011,2011-08-29,37900000.0,2189600000.0,666800000.0,4465100000.0,2004600000.0,1051800000.0,1176600000.0,,,133000000.0
LHX,2012,2012-08-27,561600000.0,2502000000.0,802700000.0,4743600000.0,2216800000.0,1430500000.0,1887200000.0,102400000.0,,130000000.0
LHX,2013,2013-08-26,588000000.0,1938900000.0,833100000.0,6172800000.0,2600400000.0,1414400000.0,1883000000.0,189200000.0,,126300000.0
LHX,2014,2014-08-25,30600000.0,1561300000.0,852900000.0,5592800000.0,1948100000.0,1297400000.0,1577100000.0,,,114800000.0
LHX,2015,2015-08-31,113000000.0,1826000000.0,833000000.0,4845000000.0,1991000000.0,1115000000.0,1564000000.0,,,111200000.0
LHX,2016,2016-08-29,535000000.0,3397000000.0,849000000.0,4919000000.0,3183000000.0,2274000000.0,5053000000.0,,,107300000.0
LHX,2018,2018-08-27,324000000.0,2928000000.0,924000000.0,10090000000.0,2073000000.0,1926000000.0,3396000000.0,5992000000.0,,125000000.0
LHX,2020,2021-03-01,699000000.0,22587000000.0,751000000.0,38336000000.0,6312000000.0,4009000000.0,6694000000.0,,,121100000.0
LHX,2021,2022-02-25,949000000.0,20724000000.0,1185000000.0,36960000000.0,6667000000.0,4240000000.0,6943000000.0,,,120500000.0
LHX,2022,2023-02-24,1119000000.0,19213000000.0,2790000000.0,34709000000.0,6359000000.0,4551000000.0,7048000000.0,,,215900000.0
LHX,2023,2024-02-20,1846000000.0,18523000000.0,2687000000.0,33524000000.0,6754000000.0,5776000000.0,6225000000.0,,,203200000.0
LHX,2024,2025-02-14,1062000000.0,18765000000.0,2158000000.0,41687000000.0,8055000000.0,8004000000.0,11160000000.0,,,193500000.0
LHX,2025,2026-02-12,1227000000.0,19514000000.0,2096000000.0,42001000000.0,8218000000.0,7633000000.0,11081000000.0,,,190600000.0
LIN,2018,2019-03-18,1500000000.0,6018000000.0,,20436000000.0,3285000000.0,3307000000.0,7783000000.0,10534000000.0,,287757000.0
LIN,2019,2020-03-02,1247000000.0,51596000000.0,,93386000000.0,17272000000.0,12956000000.0,12288000000.0,11358000000.0,,289114000.0
LIN,2020,2021-03-01,4381000000.0,49074000000.0,,86612000000.0,10352000000.0,12160000000.0,10693000000.0,14836000000.0,,334127000.0
LIN,2021,2022-02-28,2285000000.0,47317000000.0,,88229000000.0,10924000000.0,13740000000.0,12152000000.0,28228000000.0,,545170000.0
LIN,2022,2023-02-28,2501000000.0,44035000000.0,7429000000.0,81605000000.0,10159000000.0,13643000000.0,11335000000.0,27243000000.0,,531157000.0
LIN,2023,2024-02-28,3826000000.0,40028000000.0,9725000000.0,79658000000.0,13047000000.0,16479000000.0,12198000000.0,30793000000.0,,521875000.0
LIN,2024,2025-02-26,4147000000.0,39720000000.0,8864000000.0,80811000000.0,12620000000.0,15717000000.0,13397000000.0,33364000000.0,,504038000.0
LIN,2025,2026-02-25,6199000000.0,38092000000.0,9305000000.0,80147000000.0,12945000000.0,14544000000.0,15343000000.0,32854000000.0,,492290000.0
LLY,2010,2011-02-22,-2071900000.0,,7295600000.0,27460900000.0,12486500000.0,6568100000.0,6634700000.0,20371900000.0,,1094499000.0
LLY,2011,2012-02-24,4328800000.0,,4335500000.0,31001400000.0,14840000000.0,6926900000.0,6770500000.0,21836000000.0,,1098367000.0
LLY,2013,2014-02-19,4347700000.0,12420300000.0,7234500000.0,34398900000.0,13038700000.0,8389500000.0,5519400000.0,24286500000.0,,1113967000.0
